Validation Measures/dynamic_time_warping/qvel,_timestamp,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Mean Episode Return,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rpos,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/site_rpos,Mean Episode Length,_runtime,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,Agent Video,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/qpos,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rvel,_step,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rpos
,1765193588.3539224,,,111.18535614013672,,,,,,111.56466674804688,2226.032551445,,,,,,,,155648000.0,,,
,1765193588.3544266,,,113.0675277709961,,,,,,112.26544952392578,2226.033056631,,,,,,,,156467200.0,,,
240.5091094970703,1765193588.3569744,10.749913215637207,169.49407958984375,112.28699493408203,0.35454457998275757,2.016920804977417,9.740253448486328,44.68965530395508,0.1715562790632248,111.31202697753906,2226.036100652,0.3832268714904785,0.7455178499221802,,2.9879305362701416,26.34075927734375,19.173168182373047,4.173267841339111,157286400.0,47.547279357910156,0.5987709760665894,0.3096999228000641
,1765193588.3580217,,,111.8255615234375,,,,,,111.40003204345703,2226.036625662,,,,,,,,158105600.0,,,
,1765193588.3585286,,,113.11328887939453,,,,,,111.26499938964844,2226.037206828,,,,,,,,158924800.0,,,
,1765193588.3590808,,,112.57868194580078,,,,,,111.1349868774414,2226.037767184,,,,,,,,159744000.0,,,
,1765193588.359661,,,113.6065673828125,,,,,,111.42091369628906,2226.038277464,,,,,,,,160563200.0,,,
,1765193588.360177,,,116.60308837890625,,,,,,112.53075408935547,2226.038780142,,,,,,,,161382400.0,,,
,1765193588.3606963,,,116.48052978515625,,,,,,112.9411392211914,2226.039266163,,,,,,,,162201600.0,,,
,1765193588.361173,,,113.9979248046875,,,,,,110.08580780029297,2226.039779841,,,,,,,,163020800.0,,,
,1765193588.3616977,,,115.320068359375,,,,,,110.6395263671875,2226.040283961,,,,,,,,163840000.0,,,
,1765193588.362191,,,118.95118713378906,,,,,,113.35369873046875,2226.040771687,,,,,,,,164659200.0,,,
,1765193588.3626854,,,116.96451568603516,,,,,,111.18070220947266,2226.041360254,,,,,,,,165478400.0,,,
,1765193588.363192,,,117.83338928222656,,,,,,111.36239624023438,2226.041820345,,,,,,,,166297600.0,,,
,1765193588.3637087,,,116.1651611328125,,,,,,110.3001708984375,2226.042396487,,,,,,,,167116800.0,,,
,1765193588.364281,,,118.63418579101562,,,,,,111.1026840209961,2226.04291956,,,,,,,,167936000.0,,,
,1765193588.364816,,,121.51522064208984,,,,,,112.62996673583984,2226.043446786,,,,,,,,168755200.0,,,
,1765193588.3653443,,,120.18826293945312,,,,,,111.08966064453125,2226.044038432,,,,,,,,169574400.0,,,
244.3474578857422,1765193588.3678293,10.962569236755371,171.50209045410156,120.25749206542969,0.3491158187389374,2.0373799800872803,7.586574554443359,51.274192810058594,0.13467222452163696,111.1100082397461,2226.047104071,0.3282313346862793,0.7016703486442566,,2.9988672733306885,26.5523738861084,16.776897430419922,4.183267116546631,170393600.0,56.99159240722656,0.6047823429107666,0.2839885950088501
,1765193588.3689666,,,120.12355041503906,,,,,,110.84585571289062,2226.047687794,,,,,,,,171212800.0,,,
,1765193588.3695495,,,122.41958618164062,,,,,,112.68501281738281,2226.048182429,,,,,,,,172032000.0,,,
,1765193588.3700843,,,122.51647186279297,,,,,,112.26469421386719,2226.048863783,,,,,,,,172851200.0,,,
,1765193588.3706863,,,122.42333221435547,,,,,,111.30891418457031,2226.049453448,,,,,,,,173670400.0,,,
,1765193588.3713174,,,123.2279052734375,,,,,,111.80665588378906,2226.050004981,,,,,,,,174489600.0,,,
,1765193588.3718932,,,123.07416534423828,,,,,,110.87686157226562,2226.050588202,,,,,,,,175308800.0,,,
,1765193588.3724592,,,125.41986846923828,,,,,,112.46391296386719,2226.051203567,,,,,,,,176128000.0,,,
,1765193588.3730476,,,124.5477294921875,,,,,,111.8089599609375,2226.051720816,,,,,,,,176947200.0,,,
,1765193588.3736115,,,122.98372650146484,,,,,,110.37216186523438,2226.052284129,,,,,,,,177766400.0,,,
,1765193588.3741736,,,125.14696502685547,,,,,,112.11978912353516,2226.052953639,,,,,,,,178585600.0,,,
,1765193588.3747466,,,125.13137817382812,,,,,,110.95755767822266,2226.05360071,,,,,,,,179404800.0,,,
,1765193588.3754935,,,126.0712661743164,,,,,,111.33680725097656,2226.05417502,,,,,,,,180224000.0,,,
,1765193588.3760712,,,127.38304901123047,,,,,,112.12871551513672,2226.054716049,,,,,,,,181043200.0,,,
,1765193588.3766067,,,128.71182250976562,,,,,,113.02629089355469,2226.055262543,,,,,,,,181862400.0,,,
,1765193588.3771563,,,127.73943328857422,,,,,,112.24401092529297,2226.055796287,,,,,,,,182681600.0,,,
242.33946228027344,1765193588.3798668,11.108881950378418,174.36868286132812,129.30697631835938,0.33869922161102295,2.08583402633667,7.25986909866333,52.587303161621094,0.1353350430727005,112.82899475097656,2226.059203152,0.3022199273109436,0.6264946460723877,,2.993487596511841,25.36290168762207,14.833651542663574,4.3260111808776855,183500800.0,56.8691520690918,0.5874241590499878,0.2635819613933563
,1765193588.3810513,,,128.75408935546875,,,,,,111.98177337646484,2226.059786724,,,,,,,,184320000.0,,,
,1765193588.3816829,,,128.4624786376953,,,,,,112.22854614257812,2226.060351548,,,,,,,,185139200.0,,,
,1765193588.3822205,,,128.94305419921875,,,,,,111.68539428710938,2226.060877467,,,,,,,,185958400.0,,,
,1765193588.382779,,,131.4340362548828,,,,,,113.05009460449219,2226.061487012,,,,,,,,186777600.0,,,
,1765193588.3833265,,,128.54544067382812,,,,,,110.97229766845703,2226.061956203,,,,,,,,187596800.0,,,
,1765193588.3838522,,,130.41583251953125,,,,,,112.10679626464844,2226.062506463,,,,,,,,188416000.0,,,
,1765193588.3843968,,,132.25387573242188,,,,,,112.95085144042969,2226.06322925,,,,,,,,189235200.0,,,
,1765193588.3851197,,,130.56060791015625,,,,,,111.8483657836914,2226.063777228,,,,,,,,190054400.0,,,
,1765193588.38564,,,132.65249633789062,,,,,,113.11520385742188,2226.064290545,,,,,,,,190873600.0,,,
,1765193588.3861814,,,129.23486328125,,,,,,110.06576538085938,2226.064823518,,,,,,,,191692800.0,,,
,1765193588.3866963,,,130.16632080078125,,,,,,110.64097595214844,2226.065381576,,,,,,,,192512000.0,,,
,1765193588.3872657,,,132.2428741455078,,,,,,111.71409606933594,2226.065955898,,,,,,,,193331200.0,,,
,1765193588.3878539,,,133.42178344726562,,,,,,112.50410461425781,2226.066494932,,,,,,,,194150400.0,,,
,1765193588.3883905,,,133.5930938720703,,,,,,112.55210876464844,2226.067100332,,,,,,,,194969600.0,,,
,1765193588.3889759,,,131.55056762695312,,,,,,110.41863250732422,2226.067759858,,,,,,,,195788800.0,,,
242.58493041992188,1765193588.3916461,11.012406349182129,184.02940368652344,133.21514892578125,0.32489460706710815,2.1711225509643555,7.085107326507568,43.07352828979492,0.1316174864768982,111.2274398803711,2226.070901551,0.27740222215652466,0.6260985732078552,,3.0442047119140625,24.024999618530273,13.804003715515137,4.383217811584473,196608000.0,53.75309371948242,0.5709072351455688,0.2765958607196808
,1765193588.3927784,,,133.6879119873047,,,,,,111.5113754272461,2226.071479888,,,,,,,,197427200.0,,,
,1765193588.3933563,,,134.6590118408203,,,,,,112.2544937133789,2226.071949755,,,,,,,,198246400.0,,,
,1765193588.39385,,,131.74317932128906,,,,,,109.37840270996094,2226.072475471,,,,,,,,199065600.0,,,
,1765193588.3943949,,,133.91244506835938,,,,,,111.16436004638672,2226.072965743,,,,,,,,199884800.0,,,
,1765193588.3948903,,,135.37351989746094,,,,,,112.14717864990234,2226.073447721,,,,,,,,200704000.0,,,
,1765193588.3953815,,,133.9295654296875,,,,,,110.86515808105469,2226.073917218,,,,,,,,201523200.0,,,
,1765193588.3958473,,,137.48500061035156,,,,,,113.2085189819336,2226.074382009,,,,,,,,202342400.0,,,
,1765193588.3963146,,,135.31185913085938,,,,,,111.59976196289062,2226.07488545,,,,,,,,203161600.0,,,
,1765193588.396813,,,137.2417449951172,,,,,,112.98487854003906,2226.075365589,,,,,,,,203980800.0,,,
,1765193588.3972976,,,135.27041625976562,,,,,,111.17093658447266,2226.075854456,,,,,,,,204800000.0,,,
,1765193588.3977888,,,135.83843994140625,,,,,,111.03349304199219,2226.07632457,,,,,,,,205619200.0,,,
,1765193588.3982546,,,137.05319213867188,,,,,,112.15302276611328,2226.076806705,,,,,,,,206438400.0,,,
,1765193588.3987412,,,137.06100463867188,,,,,,111.64276123046875,2226.07740094,,,,,,,,207257600.0,,,
,1765193588.3992717,,,138.22447204589844,,,,,,112.71800994873047,2226.077992063,,,,,,,,208076800.0,,,
,1765193588.399838,,,134.8780517578125,,,,,,109.95243072509766,2226.078572108,,,,,,,,208896000.0,,,
243.831787109375,1765193588.4024734,11.523747444152832,181.6972198486328,137.1939239501953,0.33026692271232605,2.1493403911590576,7.075738430023193,46.57575607299805,0.13032130897045135,111.51480102539062,2226.081772932,0.27568674087524414,0.606850802898407,,3.021930694580078,24.826976776123047,13.600363731384277,4.419144630432129,209715200.0,55.17193603515625,0.5793231129646301,0.2728058993816376
,1765193588.4036534,,,138.80960083007812,,,,,,112.1724624633789,2226.082351633,,,,,,,,210534400.0,,,
,1765193588.4042304,,,138.40940856933594,,,,,,111.85431671142578,2226.082923353,,,,,,,,211353600.0,,,
,1765193588.4047942,,,137.16024780273438,,,,,,110.43312072753906,2226.083786389,,,,,,,,212172800.0,,,
,1765193588.405522,,,138.90745544433594,,,,,,111.69789123535156,2226.084241408,,,,,,,,212992000.0,,,
,1765193588.4061327,,,138.3148651123047,,,,,,111.41194152832031,2226.084889967,,,,,,,,213811200.0,,,
,1765193588.406788,,,140.361328125,,,,,,112.74972534179688,2226.085432789,,,,,,,,214630400.0,,,
,1765193588.4073277,,,138.82342529296875,,,,,,111.4248275756836,2226.0859086,,,,,,,,215449600.0,,,
,1765193588.4078338,,,141.46324157714844,,,,,,113.04472351074219,2226.086425718,,,,,,,,216268800.0,,,
,1765193588.408341,,,140.45108032226562,,,,,,112.60911560058594,2226.086930977,,,,,,,,217088000.0,,,
,1765193588.4088323,,,140.03884887695312,,,,,,111.75775146484375,2226.087543445,,,,,,,,217907200.0,,,
,1765193588.4093838,,,140.2797088623047,,,,,,111.65229797363281,2226.088109248,,,,,,,,218726400.0,,,
,1765193588.409996,,,139.6717529296875,,,,,,111.26631927490234,2226.088691218,,,,,,,,219545600.0,,,
,1765193588.410555,,,140.52938842773438,,,,,,111.83836364746094,2226.089266786,,,,,,,,220364800.0,,,
,1765193588.4111342,,,141.8842315673828,,,,,,112.70233154296875,2226.089768653,,,,,,,,221184000.0,,,
,1765193588.4116793,,,140.9335174560547,,,,,,111.42069244384766,2226.090242138,,,,,,,,222003200.0,,,
242.07688903808594,1765193588.4140787,11.26218032836914,175.2831268310547,140.5306396484375,0.32276904582977295,2.0843276977539062,6.472525596618652,50.78125,0.12078569829463959,111.5015640258789,2226.093153224,0.25334298610687256,0.5601379871368408,,2.983114004135132,24.066837310791016,12.022464752197266,4.510093688964844,222822400.0,62.38456344604492,0.5710105299949646,0.2634827792644501
,1765193588.4150414,,,142.08389282226562,,,,,,112.15689086914062,2226.093720755,,,,,,,,223641600.0,,,
,1765193588.4156225,,,142.24134826660156,,,,,,112.12306213378906,2226.094221697,,,,,,,,224460800.0,,,
,1765193588.4161215,,,141.3602752685547,,,,,,111.5620346069336,2226.094741017,,,,,,,,225280000.0,,,
,1765193588.4166596,,,142.6195831298828,,,,,,112.33247375488281,2226.095251125,,,,,,,,226099200.0,,,
,1765193588.417166,,,141.94178771972656,,,,,,111.01554870605469,2226.095746864,,,,,,,,226918400.0,,,
,1765193588.4176514,,,143.0292510986328,,,,,,112.21157836914062,2226.09626414,,,,,,,,227737600.0,,,
,1765193588.4181776,,,141.79803466796875,,,,,,111.11100769042969,2226.096788842,,,,,,,,228556800.0,,,
,1765193588.4186683,,,141.1337890625,,,,,,110.73777770996094,2226.097321167,,,,,,,,229376000.0,,,
,1765193588.4192128,,,142.283203125,,,,,,111.52166748046875,2226.097886861,,,,,,,,230195200.0,,,
,1765193588.419775,,,141.94091796875,,,,,,111.25821685791016,2226.098427435,,,,,,,,231014400.0,,,
,1765193588.420318,,,144.19400024414062,,,,,,112.54180145263672,2226.09896458,,,,,,,,231833600.0,,,
,1765193588.4208744,,,142.9953155517578,,,,,,111.39958953857422,2226.09951341,,,,,,,,232652800.0,,,
,1765193588.4214144,,,145.15829467773438,,,,,,112.99642944335938,2226.100051837,,,,,,,,233472000.0,,,
,1765193588.4219599,,,143.22607421875,,,,,,111.31687927246094,2226.100578613,,,,,,,,234291200.0,,,
,1765193588.4224837,,,144.85800170898438,,,,,,112.42630004882812,2226.101087036,,,,,,,,235110400.0,,,
241.18519592285156,1765193588.4249427,11.079530715942383,183.89077758789062,144.16036987304688,0.3150409460067749,2.17832350730896,6.033593654632568,40.901641845703125,0.11534079164266586,111.8617172241211,2226.104196746,0.2305612713098526,0.4942932724952698,,3.003124713897705,23.461528778076172,10.790289878845215,4.619152545928955,235929600.0,52.83696365356445,0.554095447063446,0.24293117225170135
,1765193588.4260743,,,143.18630981445312,,,,,,110.97318267822266,2226.104801798,,,,,,,,236748800.0,,,
,1765193588.4266489,,,142.773193359375,,,,,,110.67711639404297,2226.105285099,,,,,,,,237568000.0,,,
,1765193588.4271762,,,143.17401123046875,,,,,,110.83164978027344,2226.105823376,,,,,,,,238387200.0,,,
,1765193588.4277184,,,145.8880157470703,,,,,,112.716064453125,2226.106344478,,,,,,,,239206400.0,,,
,1765193588.4282432,,,144.75059509277344,,,,,,111.69694519042969,2226.106966393,,,,,,,,240025600.0,,,
,1765193588.4287865,,,145.39549255371094,,,,,,111.83045959472656,2226.107435435,,,,,,,,240844800.0,,,
,1765193588.42934,,,145.24276733398438,,,,,,111.62398529052734,2226.107963684,,,,,,,,241664000.0,,,
,1765193588.429865,,,144.4253692626953,,,,,,110.92147827148438,2226.108457364,,,,,,,,242483200.0,,,
,1765193588.4303608,,,144.56724548339844,,,,,,110.92394256591797,2226.10898548,,,,,,,,243302400.0,,,
,1765193588.4308596,,,144.11932373046875,,,,,,110.6039047241211,2226.109467933,,,,,,,,244121600.0,,,
,1765193588.4313807,,,146.31753540039062,,,,,,111.9389877319336,2226.10995107,,,,,,,,244940800.0,,,
,1765193588.4318707,,,146.7765655517578,,,,,,112.25017547607422,2226.110454133,,,,,,,,245760000.0,,,
,1765193588.432378,,,146.3993682861328,,,,,,111.69009399414062,2226.110932661,,,,,,,,246579200.0,,,
,1765193588.4328525,,,144.8333740234375,,,,,,110.84294128417969,2226.111483563,,,,,,,,247398400.0,,,
,1765193588.433361,,,146.0166778564453,,,,,,111.61203002929688,2226.111931056,,,,,,,,248217600.0,,,
245.9390869140625,1765193588.4357452,11.684769630432129,186.6336212158203,145.22471618652344,0.33292266726493835,2.2290968894958496,6.308520317077637,42.921875,0.12013660371303558,110.98385620117188,2226.114859475,0.23680640757083893,0.5264902114868164,,3.068046808242798,24.688861846923828,11.160566329956055,4.716904640197754,249036800.0,57.30384826660156,0.5796549916267395,0.25238704681396484
,1765193588.4367778,,,146.023681640625,,,,,,111.45584106445312,2226.115382645,,,,,,,,249856000.0,,,
,1765193588.4372933,,,144.7380828857422,,,,,,110.5418472290039,2226.115867047,,,,,,,,250675200.0,,,
,1765193588.437787,,,147.1741943359375,,,,,,111.9730224609375,2226.116408396,,,,,,,,251494400.0,,,
,1765193588.4382708,,,147.4579620361328,,,,,,112.10456085205078,2226.116940247,,,,,,,,252313600.0,,,
,1765193588.4388473,,,146.87924194335938,,,,,,111.92122650146484,2226.117532563,,,,,,,,253132800.0,,,
,1765193588.439378,,,145.92877197265625,,,,,,111.22078704833984,2226.1180881,,,,,,,,253952000.0,,,
,1765193588.4399738,,,147.12005615234375,,,,,,111.48979187011719,2226.118672192,,,,,,,,254771200.0,,,
,1765193588.4405072,,,148.55906677246094,,,,,,112.73888397216797,2226.119154576,,,,,,,,255590400.0,,,
,1765193588.4410427,,,145.53749084472656,,,,,,110.79515075683594,2226.119755837,,,,,,,,256409600.0,,,
,1765193588.4416025,,,148.15969848632812,,,,,,112.15552520751953,2226.120229262,,,,,,,,257228800.0,,,
,1765193588.4421294,,,146.96726989746094,,,,,,111.20213317871094,2226.120772199,,,,,,,,258048000.0,,,
,1765193588.442664,,,146.89173889160156,,,,,,111.29231262207031,2226.121311363,,,,,,,,258867200.0,,,
,1765193588.4432075,,,148.63319396972656,,,,,,112.03047943115234,2226.121799859,,,,,,,,259686400.0,,,
,1765193588.4437158,,,150.0244598388672,,,,,,112.99644470214844,2226.122331701,,,,,,,,260505600.0,,,
,1765193588.4442422,,,149.20358276367188,,,,,,112.4799575805664,2226.122919969,,,,,,,,261324800.0,,,
242.86106872558594,1765193588.4467897,11.422895431518555,178.94979858398438,149.5159149169922,0.3123171031475067,2.121645212173462,5.925430774688721,43.80952453613281,0.11559020727872849,112.18286895751953,2226.12586712,0.23092558979988098,0.5361524224281311,,2.9910049438476562,23.26786994934082,10.92105484008789,4.647823810577393,262144000.0,57.186893463134766,0.5559086203575134,0.23973628878593445
,1765193588.447768,,,148.53749084472656,,,,,,111.59037017822266,2226.126392837,,,,,,,,262963200.0,,,
,1765193588.4482846,,,147.0126190185547,,,,,,110.64583587646484,2226.126973103,,,,,,,,263782400.0,,,
,1765193588.4488459,,,147.96189880371094,,,,,,110.97144317626953,2226.127508912,,,,,,,,264601600.0,,,
,1765193588.4494011,,,149.67713928222656,,,,,,112.2401351928711,2226.128053015,,,,,,,,265420800.0,,,
,1765193588.4499428,,,147.50587463378906,,,,,,110.63579559326172,2226.128609078,,,,,,,,266240000.0,,,
,1765193588.4504986,,,149.0384521484375,,,,,,111.83917236328125,2226.129122569,,,,,,,,267059200.0,,,
,1765193588.4510221,,,150.3089599609375,,,,,,112.30078125,2226.129635055,,,,,,,,267878400.0,,,
,1765193588.4515262,,,149.47315979003906,,,,,,111.72543334960938,2226.130139957,,,,,,,,268697600.0,,,
,1765193588.4520488,,,147.1474151611328,,,,,,110.26561737060547,2226.130655599,,,,,,,,269516800.0,,,
,1765193588.452566,,,149.8793487548828,,,,,,111.96005249023438,2226.131144549,,,,,,,,270336000.0,,,
,1765193588.4530532,,,150.82339477539062,,,,,,112.40459442138672,2226.131666695,,,,,,,,271155200.0,,,
,1765193588.4535403,,,150.1497039794922,,,,,,111.99699401855469,2226.132187943,,,,,,,,271974400.0,,,
,1765193588.454092,,,146.39129638671875,,,,,,109.33844757080078,2226.132823827,,,,,,,,272793600.0,,,
,1765193588.4547317,,,150.86373901367188,,,,,,112.2314453125,2226.133360121,,,,,,,,273612800.0,,,
,1765193588.4552526,,,150.93133544921875,,,,,,112.44856262207031,2226.133896865,,,,,,,,274432000.0,,,
240.2105712890625,1765193588.4577265,11.553876876831055,183.9080810546875,147.22605895996094,0.309014230966568,2.1791272163391113,5.43256139755249,48.53191375732422,0.10804004222154617,109.77752685546875,2226.136761215,0.21012070775032043,0.46561163663864136,,2.9942197799682617,22.929887771606445,9.767481803894043,4.647242546081543,275251200.0,66.51209259033203,0.5365757942199707,0.22757093608379364
,1765193588.4586725,,,147.7555389404297,,,,,,109.84263610839844,2226.137344044,,,,,,,,276070400.0,,,
,1765193588.4592092,,,152.44061279296875,,,,,,113.23081970214844,2226.137841371,,,,,,,,276889600.0,,,
,1765193588.4597409,,,153.79225158691406,,,,,,114.15000915527344,2226.138394146,,,,,,,,277708800.0,,,
,1765193588.4602604,,,149.66635131835938,,,,,,111.30379486083984,2226.138933518,,,,,,,,278528000.0,,,
,1765193588.460832,,,151.75022888183594,,,,,,112.1951675415039,2226.139423886,,,,,,,,279347200.0,,,
,1765193588.4613316,,,151.80860900878906,,,,,,112.42643737792969,2226.139946033,,,,,,,,280166400.0,,,
,1765193588.4618416,,,150.14913940429688,,,,,,111.28865051269531,2226.14047866,,,,,,,,280985600.0,,,
,1765193588.4623852,,,151.4481658935547,,,,,,111.99039459228516,2226.14097449,,,,,,,,281804800.0,,,
,1765193588.4628847,,,150.89019775390625,,,,,,111.56486511230469,2226.14149574,,,,,,,,282624000.0,,,
,1765193588.4633987,,,150.63510131835938,,,,,,111.50900268554688,2226.142018021,,,,,,,,283443200.0,,,
,1765193588.4639165,,,149.5386505126953,,,,,,110.5333023071289,2226.235972727,,,,,,,,284262400.0,,,
,1765193588.4644253,,,150.1114044189453,,,,,,111.136962890625,2226.237232974,,,,,,,,285081600.0,,,
,1765193588.5587556,,,152.37355041503906,,,,,,112.37147521972656,2226.238377352,,,,,,,,285900800.0,,,
,1765193588.5598052,,,150.45703125,,,,,,110.98230743408203,2226.238982007,,,,,,,,286720000.0,,,
,1765193588.5606463,,,152.06045532226562,,,,,,112.00997924804688,2226.239643611,,,,,,,,287539200.0,,,
238.38169860839844,1765193588.5633945,11.266727447509766,184.5192108154297,150.87698364257812,0.3044094145298004,2.174138069152832,5.182864189147949,52.175437927246094,0.10172334313392639,110.79852294921875,2226.242460047,0.20645663142204285,0.465688556432724,,2.9636876583099365,22.73233985900879,9.273391723632812,4.670696258544922,288358400.0,68.10362243652344,0.5475321412086487,0.22675544023513794
,1765193588.5643563,,,151.95184326171875,,,,,,111.79989624023438,2226.24303257,,,,,,,,289177600.0,,,
,1765193588.5649285,,,150.2911834716797,,,,,,110.5941162109375,2226.243643584,,,,,,,,289996800.0,,,
,1765193588.5654414,,,152.10940551757812,,,,,,111.82315063476562,2226.24406082,,,,,,,,290816000.0,,,
,1765193588.5659606,,,152.11109924316406,,,,,,111.79743957519531,2226.244605071,,,,,,,,291635200.0,,,
,1765193588.5665128,,,151.39129638671875,,,,,,111.14649200439453,2226.245096537,,,,,,,,292454400.0,,,
,1765193588.5670068,,,151.4296112060547,,,,,,110.82221984863281,2226.245585973,,,,,,,,293273600.0,,,
,1765193588.567508,,,150.2413787841797,,,,,,110.29364013671875,2226.246097992,,,,,,,,294092800.0,,,
,1765193588.5680003,,,152.41883850097656,,,,,,111.78487396240234,2226.246637861,,,,,,,,294912000.0,,,
,1765193588.5685437,,,151.02874755859375,,,,,,110.50081634521484,2226.247528429,,,,,,,,295731200.0,,,
,1765193588.5690715,,,152.71702575683594,,,,,,111.67784118652344,2226.248083183,,,,,,,,296550400.0,,,
,1765193588.5699878,,,150.06295776367188,,,,,,110.08611297607422,2226.24860013,,,,,,,,297369600.0,,,
,1765193588.5705154,,,152.7293701171875,,,,,,112.0056381225586,2226.249186167,,,,,,,,298188800.0,,,
,1765193588.5710425,,,153.68447875976562,,,,,,112.18585968017578,2226.250031321,,,,,,,,299008000.0,,,
,1765193588.5716398,,,152.7400360107422,,,,,,111.46060180664062,2226.250579872,,,,,,,,299827200.0,,,
,1765193588.5724783,,,152.37399291992188,,,,,,111.55303192138672,2226.251107431,,,,,,,,300646400.0,,,
245.1097869873047,1765193588.575126,11.780381202697754,183.419921875,153.3693084716797,0.3004738986492157,2.193373441696167,5.4193291664123535,42.64102554321289,0.10369457304477692,112.12930297851562,2226.25447225,0.1991988867521286,0.5010877847671509,,3.022895097732544,22.345478057861328,8.999933242797852,4.975902557373047,301465600.0,58.77427673339844,0.555444598197937,0.24197153747081757
,1765193588.5763667,,,153.4304656982422,,,,,,111.76757049560547,2226.25506548,,,,,,,,302284800.0,,,
,1765193588.5769424,,,152.77989196777344,,,,,,111.06480407714844,2226.255582614,,,,,,,,303104000.0,,,
,1765193588.5774841,,,154.04110717773438,,,,,,112.11683654785156,2226.256115438,,,,,,,,303923200.0,,,
,1765193588.5780046,,,154.49578857421875,,,,,,112.66224670410156,2226.257102423,,,,,,,,304742400.0,,,
,1765193588.5786686,,,153.50949096679688,,,,,,111.68253326416016,2226.257761985,,,,,,,,305561600.0,,,
,1765193588.5795858,,,155.23716735839844,,,,,,112.87667846679688,2226.258332938,,,,,,,,306380800.0,,,
,1765193588.580203,,,153.4882049560547,,,,,,111.49842834472656,2226.258910888,,,,,,,,307200000.0,,,
,1765193588.5807855,,,156.5621337890625,,,,,,113.55455017089844,2226.259489465,,,,,,,,308019200.0,,,
,1765193588.5813704,,,153.43199157714844,,,,,,111.64923858642578,2226.259997931,,,,,,,,308838400.0,,,
,1765193588.5819013,,,154.82994079589844,,,,,,112.28276824951172,2226.260529485,,,,,,,,309657600.0,,,
,1765193588.5824265,,,151.56976318359375,,,,,,109.8296890258789,2226.261040174,,,,,,,,310476800.0,,,
,1765193588.5829394,,,155.27468872070312,,,,,,112.54813385009766,2226.261620273,,,,,,,,311296000.0,,,
,1765193588.5834994,,,154.5264892578125,,,,,,111.81619262695312,2226.262091666,,,,,,,,312115200.0,,,
,1765193588.5839994,,,154.30938720703125,,,,,,111.87508392333984,2226.262615078,,,,,,,,312934400.0,,,
,1765193588.5845246,,,156.2816925048828,,,,,,113.00138854980469,2226.263135866,,,,,,,,313753600.0,,,
245.89892578125,1765193588.586971,11.879793167114258,192.64254760742188,154.9488983154297,0.2941296100616455,2.2607176303863525,5.1732401847839355,47.33928680419922,0.10144340991973877,112.02072143554688,2226.265958348,0.20696833729743958,0.49660369753837585,,3.0698342323303223,21.704397201538086,9.404117584228516,4.8753838539123535,314572800.0,65.7916488647461,0.5316250920295715,0.22106757760047913
,1765193588.5878828,,,155.04823303222656,,,,,,111.76367950439453,2226.266475655,,,,,,,,315392000.0,,,
,1765193588.5883737,,,153.96705627441406,,,,,,111.51477813720703,2226.266989325,,,,,,,,316211200.0,,,
,1765193588.5888863,,,155.88198852539062,,,,,,112.54171752929688,2226.2675136,,,,,,,,317030400.0,,,
,1765193588.5894015,,,155.85104370117188,,,,,,112.23529052734375,2226.268013585,,,,,,,,317849600.0,,,
,1765193588.5899112,,,155.712890625,,,,,,112.47496795654297,2226.268565456,,,,,,,,318668800.0,,,
,1765193588.5904589,,,151.89413452148438,,,,,,109.94329833984375,2226.269049256,,,,,,,,319488000.0,,,
,1765193588.5909593,,,154.6591033935547,,,,,,111.3967056274414,2226.269553521,,,,,,,,320307200.0,,,
,1765193588.5914679,,,154.8457489013672,,,,,,111.66081237792969,2226.270055677,,,,,,,,321126400.0,,,
,1765193588.5919557,,,155.82899475097656,,,,,,112.43889617919922,2226.27053123,,,,,,,,321945600.0,,,
,1765193588.592445,,,154.91867065429688,,,,,,111.42450714111328,2226.271034123,,,,,,,,322764800.0,,,
,1765193588.5929444,,,155.87767028808594,,,,,,112.12059783935547,2226.271514888,,,,,,,,323584000.0,,,
,1765193588.593429,,,155.67221069335938,,,,,,111.95354461669922,2226.272011743,,,,,,,,324403200.0,,,
,1765193588.5939207,,,157.23008728027344,,,,,,113.03487396240234,2226.272501206,,,,,,,,325222400.0,,,
,1765193588.5944138,,,153.6617889404297,,,,,,110.26837921142578,2226.272992354,,,,,,,,326041600.0,,,
,1765193588.5949068,,,157.03504943847656,,,,,,112.62718200683594,2226.273471658,,,,,,,,326860800.0,,,
248.86865234375,1765193588.5972564,11.64937973022461,202.051513671875,155.33377075195312,0.3009832799434662,2.381253719329834,4.817205429077148,48.641510009765625,0.09404502809047699,111.58910369873047,2226.276257461,0.19491873681545258,0.4678237736225128,,3.121344804763794,22.35133934020996,8.685417175292969,5.233487606048584,327680000.0,66.52796936035156,0.5421023368835449,0.22475562989711761
,1765193588.5981724,,,156.417236328125,,,,,,112.22280883789062,2226.27674247,,,,,,,,328499200.0,,,
