Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/euclidean_distance/site_rpos,Validation Measures/dynamic_time_warping/site_rvel,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,_runtime,Mean Episode Return,Validation Measures/dynamic_time_warping/site_rpos,Agent Video,Mean Episode Length,Validation Measures/discrete_frechet_distance/site_rpos,_timestamp,_step,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/site_rvel,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/qpos
,,,,,,,,2208.866597202,163.68893432617188,,,113.97823333740234,,1764574422.7575524,317849600.0,,,,,,,
,,,,,,,,2208.867030785,161.51190185546875,,,112.48487091064453,,1764574422.758203,318668800.0,,,,,,,
,,,,,,,,2208.867521546,162.12948608398438,,,112.91083526611328,,1764574422.7587218,319488000.0,,,,,,,
,,,,,,,,2208.868005104,158.49342346191406,,,110.38218688964844,,1764574422.759201,320307200.0,,,,,,,
,,,,,,,,2208.868477469,162.1256561279297,,,112.61349487304688,,1764574422.7596972,321126400.0,,,,,,,
,,,,,,,,2208.869013549,159.90090942382812,,,111.28131103515625,,1764574422.7601702,321945600.0,,,,,,,
,,,,,,,,2208.86945219,161.2065887451172,,,112.14341735839844,,1764574422.7606673,322764800.0,,,,,,,
,,,,,,,,2208.86993208,162.3472900390625,,,112.71037292480469,,1764574422.7611358,323584000.0,,,,,,,
,,,,,,,,2208.870480418,160.66397094726562,,,111.49510955810547,,1764574422.7616289,324403200.0,,,,,,,
,,,,,,,,2208.871004998,163.037353515625,,,112.86944580078125,,1764574422.7621045,325222400.0,,,,,,,
,,,,,,,,2208.871526949,160.1553955078125,,,111.42469787597656,,1764574422.7626727,326041600.0,,,,,,,
,,,,,,,,2208.872025412,160.73458862304688,,,111.71315002441406,,1764574422.763188,326860800.0,,,,,,,
9.672009468078613,0.09238605201244354,205.63023376464844,48.641510009765625,3.0822408199310303,2.4033892154693604,0.21183067560195923,0.5722543001174927,2208.874837534,162.18704223632812,4.872279167175293,,112.3618392944336,0.2196538895368576,1764574422.7655957,327680000.0,246.87249755859375,20.391714096069336,5.32414436340332,65.69882202148438,0.5082510113716125,12.33987045288086,0.2778698205947876
,,,,,,,,2208.875449961,163.0657501220703,,,112.63121795654297,,1764574422.7665126,328499200.0,,,,,,,
,,,,,,,,2208.876174903,158.74563598632812,,,110.18785095214844,,1764574422.7670748,329318400.0,,,,,,,
,,,,,,,,2208.876870729,160.4646453857422,,,111.13106536865234,,1764574422.767781,330137600.0,,,,,,,
,,,,,,,,2208.877294546,160.5612030029297,,,111.0022964477539,,1764574422.7684386,330956800.0,,,,,,,
,,,,,,,,2208.877808791,161.47991943359375,,,111.88981628417969,,1764574422.7689776,331776000.0,,,,,,,
,,,,,,,,2208.8782907,162.56581115722656,,,112.06356048583984,,1764574422.7694802,332595200.0,,,,,,,
,,,,,,,,2208.878772767,160.0072021484375,,,110.73627471923828,,1764574422.7699604,333414400.0,,,,,,,
,,,,,,,,2208.879249175,162.56857299804688,,,112.18502807617188,,1764574422.7704659,334233600.0,,,,,,,
,,,,,,,,2208.87976005,160.29818725585938,,,110.74556732177734,,1764574422.770933,335052800.0,,,,,,,
,,,,,,,,2208.880281148,162.61038208007812,,,112.03870391845703,,1764574422.7714245,335872000.0,,,,,,,
,,,,,,,,2208.880785786,162.7692413330078,,,112.06390380859375,,1764574422.7719643,336691200.0,,,,,,,
,,,,,,,,2208.881302548,162.11692810058594,,,111.5916976928711,,1764574422.7724767,337510400.0,,,,,,,
,,,,,,,,2208.88180451,161.73883056640625,,,111.68272399902344,,1764574422.7730002,338329600.0,,,,,,,
,,,,,,,,2208.882328617,162.29940795898438,,,111.76886749267578,,1764574422.7734952,339148800.0,,,,,,,
,,,,,,,,2208.882872833,163.6706085205078,,,112.81427764892578,,1764574422.7740188,339968000.0,,,,,,,
9.516973495483398,0.09831708669662476,193.55987548828125,51.37288284301758,2.982156276702881,2.2738778591156006,0.2094852775335312,0.5665107369422913,2208.885895699,161.20082092285156,5.076303005218506,,110.80872344970703,0.2160981297492981,1764574422.7765744,340787200.0,242.4670867919922,20.56835174560547,5.020002365112305,70.7046127319336,0.5086753368377686,12.467068672180176,0.27916860580444336
,,,,,,,,2208.886456853,161.2371826171875,,,110.79055786132812,,1764574422.7775588,341606400.0,,,,,,,
,,,,,,,,2208.886987452,165.25840759277344,,,113.31529235839844,,1764574422.7781193,342425600.0,,,,,,,
,,,,,,,,2208.887588749,160.0379638671875,,,110.22848510742188,,1764574422.7786772,343244800.0,,,,,,,
,,,,,,,,2208.888020786,163.1763153076172,,,112.13037872314453,,1764574422.7791908,344064000.0,,,,,,,
,,,,,,,,2208.888548218,166.5972137451172,,,114.19477081298828,,1764574422.7797017,344883200.0,,,,,,,
,,,,,,,,2208.889044899,161.11289978027344,,,110.53208923339844,,1764574422.7802343,345702400.0,,,,,,,
,,,,,,,,2208.889584596,164.77098083496094,,,112.83757019042969,,1764574422.7807357,346521600.0,,,,,,,
,,,,,,,,2208.890142665,165.8445281982422,,,113.24906158447266,,1764574422.781271,347340800.0,,,,,,,
,,,,,,,,2208.890612179,164.2458038330078,,,112.44761657714844,,1764574422.7817905,348160000.0,,,,,,,
,,,,,,,,2208.891134299,163.8412322998047,,,112.12564086914062,,1764574422.7823026,348979200.0,,,,,,,
,,,,,,,,2208.891661825,163.85794067382812,,,112.25277709960938,,1764574422.7828267,349798400.0,,,,,,,
,,,,,,,,2208.892195077,163.51809692382812,,,111.99092102050781,,1764574422.783339,350617600.0,,,,,,,
,,,,,,,,2208.892679819,164.4471893310547,,,112.60945129394531,,1764574422.7838435,351436800.0,,,,,,,
,,,,,,,,2208.893184701,165.9564208984375,,,113.42129516601562,,1764574422.7843635,352256000.0,,,,,,,
,,,,,,,,2208.893715236,164.14549255371094,,,112.31063079833984,,1764574422.7848692,353075200.0,,,,,,,
9.911596298217773,0.09693002700805664,199.75804138183594,50.262298583984375,3.0809736251831055,2.361660957336426,0.21746426820755005,0.6116652488708496,2208.896810639,164.76724243164062,4.9866623878479,,112.59440612792969,0.22424517571926117,1764574422.7874115,353894400.0,249.75242614746094,21.603525161743164,5.2332587242126465,67.16607666015625,0.5235022306442261,12.615522384643555,0.29159343242645264
,,,,,,,,2208.897365968,166.86672973632812,,,113.87789154052734,,1764574422.7884831,354713600.0,,,,,,,
,,,,,,,,2208.897825563,166.51441955566406,,,113.65299987792969,,1764574422.789003,355532800.0,,,,,,,
,,,,,,,,2208.898392483,160.7217559814453,,,109.87045288085938,,1764574422.7895138,356352000.0,,,,,,,
,,,,,,,,2208.898853943,162.0442352294922,,,110.48059844970703,,1764574422.7900348,357171200.0,,,,,,,
,,,,,,,,2208.899375162,162.9666748046875,,,111.71073150634766,,1764574422.790545,357990400.0,,,,,,,
,,,,,,,,2208.899888432,166.55752563476562,,,113.61891174316406,,1764574422.791068,358809600.0,,,,,,,
,,,,,,,,2208.900446068,162.96507263183594,,,111.28514862060547,,1764574422.7915645,359628800.0,,,,,,,
,,,,,,,,2208.900897393,164.2432098388672,,,112.0038070678711,,1764574422.7920854,360448000.0,,,,,,,
,,,,,,,,2208.901403417,164.71595764160156,,,112.27615356445312,,1764574422.7925878,361267200.0,,,,,,,
,,,,,,,,2208.901927754,163.53759765625,,,111.34408569335938,,1764574422.7930882,362086400.0,,,,,,,
,,,,,,,,2208.902432112,165.88583374023438,,,113.00151824951172,,1764574422.7936234,362905600.0,,,,,,,
,,,,,,,,2208.902941339,163.44198608398438,,,111.44215393066406,,1764574422.7941184,363724800.0,,,,,,,
,,,,,,,,2208.903466663,162.60159301757812,,,110.5516128540039,,1764574422.7946327,364544000.0,,,,,,,
,,,,,,,,2208.904066691,166.29910278320312,,,113.34153747558594,,1764574422.795162,365363200.0,,,,,,,
,,,,,,,,2208.904642378,162.22177124023438,,,110.65861511230469,,1764574422.795666,366182400.0,,,,,,,
10.157818794250488,0.09337619692087173,192.0359344482422,49.74242401123047,2.991734027862549,2.246851682662964,0.21192912757396698,0.618226170539856,2208.907965183,163.57135009765625,5.017336845397949,,111.2945327758789,0.2127591073513031,1764574422.7984924,367001600.0,242.51031494140625,19.410236358642578,5.248756408691406,68.01782989501953,0.4929514527320862,12.30233097076416,0.26445385813713074
,,,,,,,,2208.908515174,164.75233459472656,,,112.1666259765625,,1764574422.799632,367820800.0,,,,,,,
,,,,,,,,2208.909019347,162.90365600585938,,,110.96644592285156,,1764574422.8001628,368640000.0,,,,,,,
,,,,,,,,2208.909526138,165.40802001953125,,,112.24079132080078,,1764574422.8006854,369459200.0,,,,,,,
,,,,,,,,2208.910017494,164.36756896972656,,,111.76651000976562,,1764574422.8012094,370278400.0,,,,,,,
,,,,,,,,2208.910541194,162.26979064941406,,,110.5035171508789,,1764574422.8016891,371097600.0,,,,,,,
,,,,,,,,2208.911044521,167.21580505371094,,,113.10047912597656,,1764574422.802218,371916800.0,,,,,,,
,,,,,,,,2208.911529748,163.6973876953125,,,111.23374938964844,,1764574422.8027308,372736000.0,,,,,,,
,,,,,,,,2208.912089219,164.13955688476562,,,111.24495697021484,,1764574422.80322,373555200.0,,,,,,,
,,,,,,,,2208.912542905,165.04904174804688,,,112.09060668945312,,1764574422.8037097,374374400.0,,,,,,,
,,,,,,,,2208.913079778,165.76373291015625,,,112.22087097167969,,1764574422.8042216,375193600.0,,,,,,,
,,,,,,,,2208.913607259,165.62802124023438,,,112.23345947265625,,1764574422.804743,376012800.0,,,,,,,
,,,,,,,,2208.914133415,164.0258331298828,,,111.16423797607422,,1764574422.805289,376832000.0,,,,,,,
,,,,,,,,2208.914636503,165.3412322998047,,,112.01238250732422,,1764574422.8058064,377651200.0,,,,,,,
,,,,,,,,2208.915211597,164.80108642578125,,,111.25442504882812,,1764574422.8063145,378470400.0,,,,,,,
,,,,,,,,2208.915764181,165.5479278564453,,,112.22582244873047,,1764574422.8068616,379289600.0,,,,,,,
9.787177085876465,0.08907130360603333,194.51478576660156,42.597015380859375,3.0223605632781982,2.2632334232330322,0.2078215330839157,0.5978094935417175,2208.918540022,166.3216552734375,4.767210960388184,,112.4510498046875,0.21186664700508118,1764574422.8093376,380108800.0,246.83856201171875,20.17224884033203,5.234610080718994,58.13747787475586,0.5064018368721008,12.66600513458252,0.2684459686279297
,,,,,,,,2208.919042901,166.67913818359375,,,112.72842407226562,,1764574422.8102274,380928000.0,,,,,,,
,,,,,,,,2208.919554197,165.58877563476562,,,112.07098388671875,,1764574422.810726,381747200.0,,,,,,,
,,,,,,,,2208.920083079,164.6039581298828,,,111.20124816894531,,1764574422.8112414,382566400.0,,,,,,,
,,,,,,,,2208.920573406,163.70668029785156,,,110.85972595214844,,1764574422.8117669,383385600.0,,,,,,,
,,,,,,,,2208.921055307,165.8712615966797,,,112.46440124511719,,1764574422.8122575,384204800.0,,,,,,,
,,,,,,,,2208.92155543,167.1415252685547,,,112.82293701171875,,1764574422.8127484,385024000.0,,,,,,,
,,,,,,,,2208.922040201,165.69268798828125,,,112.13399505615234,,1764574422.8132412,385843200.0,,,,,,,
,,,,,,,,2208.922490001,164.5149688720703,,,111.08529663085938,,1764574422.813732,386662400.0,,,,,,,
,,,,,,,,2208.923029517,162.28147888183594,,,109.7235107421875,,1764574422.8141854,387481600.0,,,,,,,
,,,,,,,,2208.923502748,166.29586791992188,,,112.5373764038086,,1764574422.8147166,388300800.0,,,,,,,
,,,,,,,,2208.923942742,167.48178100585938,,,113.06021118164062,,1764574422.8151932,389120000.0,,,,,,,
,,,,,,,,2208.924426967,164.4584503173828,,,111.1324691772461,,1764574422.8156462,389939200.0,,,,,,,
,,,,,,,,2208.924882476,167.03427124023438,,,112.83419799804688,,1764574422.8161237,390758400.0,,,,,,,
,,,,,,,,2208.925390735,166.2310791015625,,,112.40655517578125,,1764574422.8165724,391577600.0,,,,,,,
,,,,,,,,2208.925905803,169.0539093017578,,,113.8385009765625,,1764574422.817062,392396800.0,,,,,,,
9.179080963134766,0.09028861671686172,197.48036193847656,47.875,3.00256085395813,2.2985668182373047,0.20036567747592926,0.597027599811554,2208.928639235,164.2675323486328,4.7670183181762695,,110.90531921386719,0.20796135067939758,1764574422.8194337,393216000.0,244.53274536132812,19.54935073852539,5.20487642288208,67.5270767211914,0.49061885476112366,12.531046867370605,0.2624417841434479
,,,,,,,,2208.929114853,164.95547485351562,,,111.20397186279297,,1764574422.8203223,394035200.0,,,,,,,
,,,,,,,,2208.929612149,165.4488983154297,,,111.89002227783203,,1764574422.8207984,394854400.0,,,,,,,
,,,,,,,,2208.93006748,166.9241485595703,,,112.71480560302734,,1764574422.8212938,395673600.0,,,,,,,
,,,,,,,,2208.93059467,164.6453094482422,,,110.98703002929688,,1764574422.8217623,396492800.0,,,,,,,
,,,,,,,,2208.931097391,166.7364501953125,,,112.60880279541016,,1764574422.8222525,397312000.0,,,,,,,
,,,,,,,,2208.931613286,165.95217895507812,,,112.02224731445312,,1764574422.8227718,398131200.0,,,,,,,
,,,,,,,,2208.932112632,165.28318786621094,,,111.77849578857422,,1764574422.823285,398950400.0,,,,,,,
,,,,,,,,2274.213199685,167.86863708496094,,"{'_type': 'video-file', 'sha256': 'ce0ad61c4da61af5a23c50d0f35ad6abb9843024c5ee3bba4e638c39c02e4908', 'path': 'media/videos/Agent Video_399769600_ce0ad61c4da61af5a23c.mp4', 'size': 1251156.0}",113.09796142578125,,1764574488.1049297,399769600.0,,,,,,,
