Validation Measures/discrete_frechet_distance/site_rrotvec,_step,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/dynamic_time_warping/qpos,_timestamp,Validation Info/Mean Episode Return,Validation Measures/dynamic_time_warping/site_rrotvec,Mean Episode Length,Validation Measures/euclidean_distance/qpos,_runtime,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Agent Video,Validation Measures/euclidean_distance/site_rpos,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rpos,Mean Episode Return,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/euclidean_distance/site_rvel
,344064000.0,,,,1765259406.9176493,,,112.44835662841797,,2203.354026382,,,,,,,,,157.8521728515625,,,
,344883200.0,,,,1765259406.9181592,,,112.25157165527344,,2203.35473269,,,,,,,,,157.92579650878906,,,
,345702400.0,,,,1765259406.9188228,,,111.6415786743164,,2203.35521451,,,,,,,,,157.19338989257812,,,
,346521600.0,,,,1765259406.9193509,,,112.0261001586914,,2203.355690264,,,,,,,,,157.80825805664062,,,
,347340800.0,,,,1765259406.919836,,,112.88114929199219,,2203.356170608,,,,,,,,,159.11618041992188,,,
,348160000.0,,,,1765259406.920311,,,113.10685729980469,,2203.35663212,,,,,,,,,159.49302673339844,,,
,348979200.0,,,,1765259406.9207811,,,111.73035430908203,,2203.357093895,,,,,,,,,157.35110473632812,,,
,349798400.0,,,,1765259406.9212377,,,110.9957046508789,,2203.357573656,,,,,,,,,156.59263610839844,,,
,350617600.0,,,,1765259406.9217188,,,112.61444091796875,,2203.358077649,,,,,,,,,158.99124145507812,,,
,351436800.0,,,,1765259406.9222262,,,112.6845474243164,,2203.358577727,,,,,,,,,159.33938598632812,,,
,352256000.0,,,,1765259406.9227247,,,110.64078521728516,,2203.359085369,,,,,,,,,156.39254760742188,,,
,353075200.0,,,,1765259406.923219,,,111.34453582763672,,2203.359592608,,,,,,,,,156.9924774169922,,,
0.4707137942314148,353894400.0,0.5617942810058594,4.977692604064941,24.4428653717041,1765259406.925793,66.49951934814453,9.114075660705566,113.85748291015625,0.3222788870334625,2203.362630686,12.383743286132812,198.6627655029297,,0.09603811055421829,50.29508590698242,3.162794828414917,0.21086899936199188,4.94287109375,160.7218475341797,254.66944885253906,0.22937743365764618,2.369490623474121
,354713600.0,,,,1765259406.9267635,,,113.43570709228516,,2203.363183742,,,,,,,,,160.62713623046875,,,
,355532800.0,,,,1765259406.9272726,,,114.10562896728516,,2203.363630873,,,,,,,,,161.55874633789062,,,
,356352000.0,,,,1765259406.9277678,,,112.8252944946289,,2203.364120123,,,,,,,,,159.53651428222656,,,
,357171200.0,,,,1765259406.9282544,,,112.75577545166016,,2203.364605535,,,,,,,,,159.31959533691406,,,
,357990400.0,,,,1765259406.9287446,,,113.08447265625,,2203.365128494,,,,,,,,,160.11572265625,,,
,358809600.0,,,,1765259406.9292474,,,111.35991668701172,,2203.365622061,,,,,,,,,157.9246368408203,,,
,359628800.0,,,,1765259406.929754,,,112.1556396484375,,2203.366121636,,,,,,,,,158.47528076171875,,,
,360448000.0,,,,1765259406.9302473,,,111.62242889404297,,2203.36658906,,,,,,,,,157.84234619140625,,,
,361267200.0,,,,1765259406.9307306,,,110.94768524169922,,2203.367070994,,,,,,,,,157.6627197265625,,,
,362086400.0,,,,1765259406.9312062,,,111.89494323730469,,2203.367554298,,,,,,,,,158.39810180664062,,,
,362905600.0,,,,1765259406.9316888,,,110.55619049072266,,2203.368051482,,,,,,,,,156.63050842285156,,,
,363724800.0,,,,1765259406.9321856,,,111.53605651855469,,2203.368541051,,,,,,,,,157.7537384033203,,,
,364544000.0,,,,1765259406.9326792,,,112.51768493652344,,2203.369042611,,,,,,,,,160.10182189941406,,,
,365363200.0,,,,1765259406.9331765,,,111.869873046875,,2203.369528488,,,,,,,,,159.1217498779297,,,
,366182400.0,,,,1765259406.933665,,,113.37825775146484,,2203.370072159,,,,,,,,,161.2871856689453,,,
0.49597784876823425,367001600.0,0.5345038771629333,4.940439224243164,22.454008102416992,1765259406.9361935,67.5275650024414,9.096701622009277,112.5345458984375,0.2994542121887207,2203.372981271,12.336379051208496,193.4404296875,,0.09121402353048325,49.74242401123047,3.113001585006714,0.1980704814195633,4.826666831970215,159.836181640625,251.51699829101562,0.21589115262031555,2.281834602355957
,367820800.0,,,,1765259406.9371138,,,110.63297271728516,,2203.373475784,,,,,,,,,156.81773376464844,,,
,368640000.0,,,,1765259406.9376113,,,111.0835189819336,,2203.373972352,,,,,,,,,157.6605682373047,,,
,369459200.0,,,,1765259406.9381013,,,112.380615234375,,2203.374444422,,,,,,,,,159.49449157714844,,,
,370278400.0,,,,1765259406.9385834,,,111.48109436035156,,2203.37490846,,,,,,,,,158.58749389648438,,,
,371097600.0,,,,1765259406.9390461,,,113.51834869384766,,2203.375386115,,,,,,,,,161.52166748046875,,,
,371916800.0,,,,1765259406.9395242,,,111.28768920898438,,2203.37588093,,,,,,,,,158.7650909423828,,,
,372736000.0,,,,1765259406.9400196,,,110.89804077148438,,2203.376356652,,,,,,,,,157.43878173828125,,,
,373555200.0,,,,1765259406.9404876,,,112.57581329345703,,2203.376847114,,,,,,,,,160.36355590820312,,,
,374374400.0,,,,1765259406.9409852,,,111.27230072021484,,2203.377311014,,,,,,,,,158.4055938720703,,,
,375193600.0,,,,1765259406.941452,,,112.2288589477539,,2203.377790647,,,,,,,,,160.56451416015625,,,
,376012800.0,,,,1765259406.941932,,,112.31995391845703,,2203.378250166,,,,,,,,,160.36965942382812,,,
,376832000.0,,,,1765259406.9423935,,,110.4180679321289,,2203.378750677,,,,,,,,,157.4366455078125,,,
,377651200.0,,,,1765259406.9428866,,,110.99171447753906,,2203.37923919,,,,,,,,,157.99755859375,,,
,378470400.0,,,,1765259406.9433565,,,111.51110076904297,,2203.379714174,,,,,,,,,159.42527770996094,,,
,379289600.0,,,,1765259406.943857,,,112.1044692993164,,2203.38017885,,,,,,,,,160.01683044433594,,,
0.45560863614082336,380108800.0,0.5439602136611938,5.027597427368164,22.528366088867188,1765259406.946274,58.27701187133789,8.477798461914062,112.40515899658203,0.29446738958358765,2203.383075315,12.417082786560059,192.22366333007812,,0.088231660425663,42.537315368652344,3.0945591926574707,0.1911129653453827,4.76894998550415,160.8999481201172,252.08709716796875,0.21494147181510925,2.2530617713928223
,380928000.0,,,,1765259406.9472167,,,112.79198455810547,,2203.383561268,,,,,,,,,161.4898681640625,,,
,381747200.0,,,,1765259406.9476995,,,111.96395111083984,,2203.384097774,,,,,,,,,160.09759521484375,,,
,382566400.0,,,,1765259406.9481912,,,111.74987030029297,,2203.384512314,,,,,,,,,160.44187927246094,,,
,383385600.0,,,,1765259406.9486575,,,112.07487487792969,,2203.384988515,,,,,,,,,160.82553100585938,,,
,384204800.0,,,,1765259406.9491408,,,111.54818725585938,,2203.3854532,,,,,,,,,159.5945587158203,,,
,385024000.0,,,,1765259406.9495995,,,111.20948028564453,,2203.385920701,,,,,,,,,159.01617431640625,,,
,385843200.0,,,,1765259406.9500687,,,111.30158996582031,,2203.386440992,,,,,,,,,159.21234130859375,,,
,386662400.0,,,,1765259406.9505658,,,112.21540832519531,,2203.386943564,,,,,,,,,160.1455535888672,,,
,387481600.0,,,,1765259406.9510577,,,111.14425659179688,,2203.387483715,,,,,,,,,159.20884704589844,,,
,388300800.0,,,,1765259406.9515553,,,111.57142639160156,,2203.388046153,,,,,,,,,159.86846923828125,,,
,389120000.0,,,,1765259406.9521797,,,111.2379379272461,,2203.388590837,,,,,,,,,158.9855499267578,,,
,389939200.0,,,,1765259406.9527285,,,112.57816314697266,,2203.389104056,,,,,,,,,161.5531005859375,,,
,390758400.0,,,,1765259406.953246,,,112.99738311767578,,2203.389689058,,,,,,,,,162.434814453125,,,
,391577600.0,,,,1765259406.95372,,,112.5103530883789,,2203.39008439,,,,,,,,,161.2469024658203,,,
,392396800.0,,,,1765259406.9541905,,,111.72251892089844,,2203.390619614,,,,,,,,,160.02407836914062,,,
0.475521981716156,393216000.0,0.5347289443016052,4.99179744720459,22.66473388671875,1765259406.9567375,68.17668151855469,8.004837036132812,111.66202545166016,0.29793959856033325,2203.393597916,12.52753734588623,197.0736846923828,,0.08675020188093185,47.875,3.1150052547454834,0.1845993995666504,4.527476787567139,159.86903381347656,252.4074249267578,0.2084631323814392,2.307401180267334
,394035200.0,,,,1765259406.9577203,,,112.66092681884766,,2203.394087063,,,,,,,,,161.64791870117188,,,
,394854400.0,,,,1765259406.958214,,,113.347412109375,,2203.394594568,,,,,,,,,163.1939697265625,,,
,395673600.0,,,,1765259406.9587195,,,110.62741088867188,,2203.395058572,,,,,,,,,158.2504425048828,,,
,396492800.0,,,,1765259406.9591913,,,111.60541534423828,,2203.395555264,,,,,,,,,159.97177124023438,,,
,397312000.0,,,,1765259406.9596872,,,110.78239440917969,,2203.396024274,,,,,,,,,158.86383056640625,,,
,398131200.0,,,,1765259406.9601562,,,112.97209930419922,,2203.396517022,,,,,,,,,161.9226837158203,,,
,398950400.0,,,,1765259406.9606502,,,113.84435272216797,,2203.397021389,,,,,,,,,163.6400604248047,,,
,399769600.0,,,,1765259474.6370842,,,112.06124877929688,,2271.072971804,,,"{'path': 'media/videos/Agent Video_399769600_216e13faee786df7dd06.mp4', 'size': 1235891.0, '_type': 'video-file', 'sha256': '216e13faee786df7dd06cdb6d916c4a2b75f992455aa623b035ac15c69f0ea30'}",,,,,,161.21299743652344,,,
